line_id,year,quarter,employment_thousands,avg_hourly_earnings,avg_weekly_earnings,period,employment_thousands_growth,avg_hourly_earnings_growth,avg_weekly_earnings_growth
27,2025,3,173.0333333333333,27.00538135593204,1036.9647459973203,2025-Q3,-0.01573758058399699,0.015598513884421461,0.0276494137425769
27,2025,4,174.5666666666667,27.176407060231355,1053.5578350020085,2025-Q4,0.008861491042188696,0.006333023112882197,0.016001594141688447
27,2026,1,173.76666666666665,27.74223071681024,1082.207861156455,2026-Q1,-0.004582776398701749,0.020820399669641665,0.027193596025406608
27,2026,2,172.1,28.150801472412937,1106.0536180825543,2026-Q2,-0.009591406100134203,0.014727393761999386,0.022034359370313172
28,2019,1,112.0,21.98,832.3066666666667,2019-Q1,,,
28,2019,2,111.5,22.086666666666662,842.1766666666666,2019-Q2,-0.004464285714285698,0.004852896572641541,0.011858609807282372
28,2019,3,110.33333333333333,22.123333333333335,831.0533333333333,2019-Q3,-0.010463378176382654,0.0016601267733173941,-0.013207838418700768
28,2019,4,106.96666666666665,21.723333333333333,823.2599999999999,2019-Q4,-0.030513595166163254,-0.01808045803827041,-0.009377657270291606
28,2020,1,104.43333333333334,22.41333333333333,848.7033333333334,2020-Q1,-0.023683390464319,0.03176308117231841,0.03090558673242172
28,2020,2,79.3,21.853333333333335,779.3433333333332,2020-Q2,-0.2406639004149378,-0.024985127900059245,-0.08172467018314222
28,2020,3,87.26666666666667,21.116666666666667,779.0666666666666,2020-Q3,0.10046237915090384,-0.03370957901159255,-0.00035499972198815843
28,2020,4,89.90000000000002,21.033333333333335,778.8833333333333,2020-Q4,0.030175706646295097,-0.003946329913180668,-0.00023532431969874867
28,2021,1,90.73333333333333,21.156666666666666,784.9266666666666,2021-Q1,0.009269558769002373,0.005863708399366008,0.007758971176684559
28,2021,2,91.3,22.016666666666666,814.6233333333333,2021-Q2,0.006245407788390889,0.04064912557113587,0.037833682976753824
28,2021,3,91.39999999999999,22.709999999999997,842.6333333333333,2021-Q3,0.0010952902519167917,0.031491294473883436,0.034383989328401254
28,2021,4,91.53333333333335,23.013333333333332,856.0866666666667,2021-Q4,0.0014587892049600093,0.013356817848231284,0.01596582143281
28,2022,1,92.96666666666665,23.38,855.7033333333334,2022-Q1,0.015659140568098806,0.01593279258400937,-0.0004477739792699831
28,2022,2,93.06666666666666,23.30333333333333,863.77,2022-Q2,0.0010756543564003351,-0.003279155973766823,0.009426943138392874
28,2022,3,92.33333333333333,23.543333333333333,876.59,2022-Q3,-0.007879656160458492,0.010298955800314813,0.01484191393542278
28,2022,4,90.63333333333333,23.909999999999997,894.3266666666667,2022-Q4,-0.018411552346570437,0.015574118646467294,0.020233708651326898
28,2023,1,91.0,24.310000000000002,899.4533333333334,2023-Q1,0.004045605001838926,0.016729401923881504,0.005732431848168851
28,2023,2,91.36666666666667,24.44666666666667,895.5266666666666,2023-Q2,0.004029304029304015,0.005621829151240876,-0.004365614669651241
28,2023,3,89.33333333333333,24.909999999999997,869.35,2023-Q3,-0.02225465158701212,0.018952822470684305,-0.029230471454414153
28,2023,4,88.33333333333333,24.77,877.68,2023-Q4,-0.011194029850746245,-0.005620232838217443,0.009581871513199447
28,2024,1,86.10000000000001,24.613333333333333,875.4900000000001,2024-Q1,-0.02528301886792439,-0.006324855335755553,-0.002495214656822342
28,2024,2,83.73333333333333,24.296666666666667,887.6300000000001,2024-Q2,-0.02748741773132024,-0.012865655471289261,0.013866520462826548
28,2024,3,83.16666666666667,24.580000000000002,893.8466666666667,2024-Q3,-0.006767515923566836,0.011661407600493945,0.007003668946144792
28,2024,4,81.83333333333333,24.53333333333333,882.34,2024-Q4,-0.01603206412825664,-0.0018985625169516407,-0.012873199728514195
28,2025,1,81.33333333333333,24.19333333333333,895.14,2025-Q1,-0.006109979633401208,-0.013858695652173902,0.014506879434231568
28,2025,2,79.63333333333333,24.296666666666667,869.0100000000001,2025-Q2,-0.020901639344262368,0.004271149076880754,-0.02919096454185921
28,2025,3,78.8,24.113333333333333,847.1933333333333,2025-Q3,-0.010464629552113802,-0.007545616682672507,-0.02510519633452646
28,2025,4,76.23333333333333,23.540000000000003,828.5933333333332,2025-Q4,-0.032571912013536375,-0.023776610450649605,-0.02195484698494643
28,2026,1,74.23333333333333,23.206666666666667,814.5533333333333,2026-Q1,-0.026235242675994752,-0.014160294534126372,-0.016944379631342987
28,2026,2,73.0,23.61,808.64,2026-Q2,-0.016614279299506096,0.01738006320022989,-0.007259602399679155
29,2019,1,365.3333333333333,26.25,1084.9333333333332,2019-Q1,,,
